PROGRAM CODE,PROGRAM NAME,COURSE CODE,COURSE NAME,GROUP NAME,TOTAL
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,CTU555,MALAYSIAN HISTORY,CS2413A,36
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,CTU555,MALAYSIAN HISTORY,CS2433A,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,EET699,ENGLISH EXIT TEST,CS2415A,30
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,EET699,ENGLISH EXIT TEST,CS2415B,30
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,EET699,ENGLISH EXIT TEST,CS2415C,19
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,ELC500,ENGLISH FOR ACADEMIC READING,AD500R1,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,ELC550,ENGLISH FOR ACADEMIC WRITING,CS2404A,6
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,ELC550,ENGLISH FOR ACADEMIC WRITING,CS2414A,19
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,ELC550,ENGLISH FOR ACADEMIC WRITING,CS2414B,28
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,ELC550,ENGLISH FOR ACADEMIC WRITING,CS2534A,5
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,ELC590,ENGLISH FOR ORAL PRESENTATIONS,CS2403A,4
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,ELC590,ENGLISH FOR ORAL PRESENTATIONS,CS2403B,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,ELC590,ENGLISH FOR ORAL PRESENTATIONS,CS2413A,31
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,ENT600,TECHNOLOGY ENTREPRENEURSHIP,CS2416A,24
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,HBU125,OUTWARD BOUND KESATRIA II,BHBU125KOM,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,HBU126,BRASS BAND II,BHBU126E,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,HBU141,NATIONAL KESATRIA IV,BHBU141A,5
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,HKB114,COMMERCIAL MUSIC I,BHKB114A,3
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,HKB119,MALAY TRADITIONAL MUSIC I,BHKB119A,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,HKR111,MANAGEMENT OF FAMILY INSTITUTION 1,BHKR111B,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,HKR117,ISLAMIC CALLIGRAPHY I,BHKR117A,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,HPD118,ENTREPRENEUR WALKABOUT 1,BHPD118C,2
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,HPD119,PEER COUNSELING I,BHPD119A,4
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,HPD133,COMMUNITY SERVICE I,BHPD133A,2
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,HPD134,INNOVATIVE AND CREATIVE STUDENTS 1,BHPD134C,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,HSL111,BADMINTON I,BHSL111A,3
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,HSL116,SWIMMING I,BWOMENS,3
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,HSL118,TENNIS I,BHSL118A,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,HSL119,HOCKEY I,BHSL119A,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,INS420,RISK AND INSURANCE,CS2415B,22
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,ITS410,FUNDAMENTALS OF INFORMATION SYSTEMS,CS2416A,9
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,ITS432,DATABASE DESIGN AND APPLICATION,CS2412A,26
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,ITS432,DATABASE DESIGN AND APPLICATION,CS2414B,2
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,ITS472,DATABASE MANAGEMENT SYSTEMS,CS2413A,18
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,ITS472,DATABASE MANAGEMENT SYSTEMS,CS2413B,19
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,MAT422,MATHEMATICAL LOGIC AND PROVING TECHNIQUES,CS2412A,25
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,MAT422,MATHEMATICAL LOGIC AND PROVING TECHNIQUES,CS2414A,9
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,MAT422,MATHEMATICAL LOGIC AND PROVING TECHNIQUES,CS2414B,10
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,MAT423,LINEAR ALGEBRA I,CS2412A,25
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,MAT423,LINEAR ALGEBRA I,CS2414B,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,MAT423,LINEAR ALGEBRA I,CS2434B,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,MAT491,CALCULUS III,CS2413A,21
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,MAT491,CALCULUS III,CS2413B,19
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,MAT491,CALCULUS III,CS2414A,2
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,MAT491,CALCULUS III,CS2414B,3
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,MAT523,LINEAR ALGEBRA II,CS2413A,19
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,MAT523,LINEAR ALGEBRA II,CS2413B,20
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,MSP660,FINAL YEAR PROJECT,CS2416A,30
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,QMT437,OPERATIONAL RESEARCH,CS2412A,26
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,QMT437,OPERATIONAL RESEARCH,CS2414B,2
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,QMT533,ECONOMETRICS,CS2415C,30
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,QMT556,QUANTITATIVE FINANCE MANAGEMENT,CS2416A,17
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,ROT141,ROTU (ARMY) IV,BROT141A,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA450,FUNDAMENTALS OF REGRESSION ANALYSIS,CS2412A,26
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA470,STATISTICAL METHODS,CS2412A,25
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA470,STATISTICAL METHODS,CS2414B,13
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA500,NONPARAMETRIC STATISTICS,CS2413A,21
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA500,NONPARAMETRIC STATISTICS,CS2413B,21
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA550,SAMPLING METHODS,CS2414A,25
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA550,SAMPLING METHODS,CS2414B,27
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA555,FUNDAMENTALS OF DATA MINING,CS2414A,27
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA560,INFERENTIAL STATISTICS,CS2414A,28
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA560,INFERENTIAL STATISTICS,CS2414B,12
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA560,INFERENTIAL STATISTICS,CS2415A,14
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA560,INFERENTIAL STATISTICS,CS2415B,12
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA560,INFERENTIAL STATISTICS,CS2415C,10
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA560,INFERENTIAL STATISTICS,CS2416A,18
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA570,TIME SERIES ANALYSIS AND FORECASTING,CS2414A,28
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA570,TIME SERIES ANALYSIS AND FORECASTING,CS2414B,22
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA570,TIME SERIES ANALYSIS AND FORECASTING,CS2416A,5
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA588,MARKETING MODELS,CS2414B,25
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA600,INTERMEDIATE REGRESSION ANALYSIS,CS2415A,30
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA600,INTERMEDIATE REGRESSION ANALYSIS,CS2415B,21
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA600,INTERMEDIATE REGRESSION ANALYSIS,CS2415C,29
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA600,INTERMEDIATE REGRESSION ANALYSIS,CS2416A,5
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA610,SAS PROGRAMMING,CS2415A,13
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA610,SAS PROGRAMMING,CS2415B,14
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA610,SAS PROGRAMMING,CS2415C,18
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA610,SAS PROGRAMMING,CS2416A,20
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA640,EXPERIMENTAL DESIGN AND ANALYSIS OF VARIANCE,CS2415A,29
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA640,EXPERIMENTAL DESIGN AND ANALYSIS OF VARIANCE,CS2415B,20
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA640,EXPERIMENTAL DESIGN AND ANALYSIS OF VARIANCE,CS2415C,28
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA640,EXPERIMENTAL DESIGN AND ANALYSIS OF VARIANCE,CS2416A,4
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA650,RESEARCH METHODOLOGY,CS2415A,28
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA650,RESEARCH METHODOLOGY,CS2415B,23
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA650,RESEARCH METHODOLOGY,CS2415C,28
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,STA680,APPLIED MULTIVARIATE ANALYSIS,CS2416A,29
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TAC401,INTRODUCTORY ARABIC (LEVEL I),CST1AA,4
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TAC401,INTRODUCTORY ARABIC (LEVEL I),CST1AB,4
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TAC451,INTRODUCTORY ARABIC (LEVEL II),CST2AA,19
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TAC451,INTRODUCTORY ARABIC (LEVEL II),CST2AC,5
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TAC501,INTRODUCTORY ARABIC (LEVEL III),CST3AA,10
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TAC501,INTRODUCTORY ARABIC (LEVEL III),CST3AC,2
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TFC401,INTRODUCTORY FRENCH (LEVEL I),CST1FA,2
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TFC451,INTRODUCTORY FRENCH (LEVEL II),CST2FA,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TFC451,INTRODUCTORY FRENCH (LEVEL II),CST2FB,2
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TFC501,INTRODUCTORY FRENCH (LEVEL III),CST3FA,4
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TFC501,INTRODUCTORY FRENCH (LEVEL III),CST3FB,7
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TGC401,INTRODUCTORY GERMAN (LEVEL I),CST1GA,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TGC501,INTRODUCTORY GERMAN (LEVEL III),CST3GA,10
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TIC401,INTRODUCTORY ITALIAN (LEVEL I),CST1IA,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TJC401,INTRODUCTORY JAPANESE (LEVEL I),CST1JB,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TJC451,INTRODUCTORY JAPANESE (LEVEL II),CST2JA,2
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TJC451,INTRODUCTORY JAPANESE (LEVEL II),CST2JB,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TJC501,INTRODUCTORY JAPANESE (LEVEL III),CST3JA,4
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TJC501,INTRODUCTORY JAPANESE (LEVEL III),CST3JB,3
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TKC451,INTRODUCTORY KOREAN (LEVEL II),CST2KA,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TKC501,INTRODUCTORY KOREAN (LEVEL III),CST3KA,1
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TKC501,INTRODUCTORY KOREAN (LEVEL III),CST3KB,8
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1MA,4
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1MB,8
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1MC,12
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TMC451,INTRODUCTORY MANDARIN (LEVEL II),CST2MA,8
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TMC451,INTRODUCTORY MANDARIN (LEVEL II),CST2MB,11
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TMC451,INTRODUCTORY MANDARIN (LEVEL II),CST2MC,5
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TMC451,INTRODUCTORY MANDARIN (LEVEL II),CST2MD,3
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TMC501,INTRODUCTORY MANDARIN (LEVEL III),CST3MA,4
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TMC501,INTRODUCTORY MANDARIN (LEVEL III),CST3MB,17
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TMC501,INTRODUCTORY MANDARIN (LEVEL III),CST3MC,7
CS241,BACHELOR OF SCIENCE (HONS.) STATISTICS,TMC501,INTRODUCTORY MANDARIN (LEVEL III),CST3MD,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ACC466,FINANCIAL AND MANAGEMENT ACCOUNTING,CS2422A,22
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ACC466,FINANCIAL AND MANAGEMENT ACCOUNTING,CS2422B,28
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ACC466,FINANCIAL AND MANAGEMENT ACCOUNTING,CS2422C,26
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC402,PRINCIPLES OF RISK MANAGEMENT AND INSURANCE,CS2422C,8
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC425,ACTUARIAL MATHEMATICS I,CS2423A,28
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC425,ACTUARIAL MATHEMATICS I,CS2423B,18
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC425,ACTUARIAL MATHEMATICS I,CS2423C,28
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC425,ACTUARIAL MATHEMATICS I,CS2423D,30
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC425,ACTUARIAL MATHEMATICS I,CS2423E,32
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC425,ACTUARIAL MATHEMATICS I,CS2423F,31
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC425,ACTUARIAL MATHEMATICS I,CS2423G,28
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC453,FINANCIAL MATHEMATICS,CS2422A,27
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC453,FINANCIAL MATHEMATICS,CS2422B,28
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC453,FINANCIAL MATHEMATICS,CS2422C,26
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC454,ACTUARIAL PROGRAMMING,CS2424A,24
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC454,ACTUARIAL PROGRAMMING,CS2424B,19
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC454,ACTUARIAL PROGRAMMING,CS2424C,12
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC454,ACTUARIAL PROGRAMMING,CS2424D,22
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC456,RISK MODELING,CS2424A,21
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC456,RISK MODELING,CS2424B,19
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC456,RISK MODELING,CS2424C,14
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC456,RISK MODELING,CS2424D,21
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC475,ACTUARIAL MATHEMATICS II,CS2424A,23
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC475,ACTUARIAL MATHEMATICS II,CS2424B,21
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC475,ACTUARIAL MATHEMATICS II,CS2424C,19
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC475,ACTUARIAL MATHEMATICS II,CS2424D,28
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC486,STOCHASTIC MODELING FOR ACTUARIAL APPLICATION,CS2424A,24
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC486,STOCHASTIC MODELING FOR ACTUARIAL APPLICATION,CS2424B,14
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC486,STOCHASTIC MODELING FOR ACTUARIAL APPLICATION,CS2424C,19
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC486,STOCHASTIC MODELING FOR ACTUARIAL APPLICATION,CS2424D,22
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC505,PENSION MATHEMATICS,CS2425A,35
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC505,PENSION MATHEMATICS,CS2425B,34
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC505,PENSION MATHEMATICS,CS2425C,30
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC505,PENSION MATHEMATICS,CS2425D,31
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC520,FINANCIAL ECONOMICS I,CS2425A,37
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC520,FINANCIAL ECONOMICS I,CS2425B,33
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC520,FINANCIAL ECONOMICS I,CS2425C,34
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC520,FINANCIAL ECONOMICS I,CS2425D,32
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC550,SURVIVAL MODELS,CS2425A,34
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC550,SURVIVAL MODELS,CS2425B,32
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC550,SURVIVAL MODELS,CS2425C,32
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC550,SURVIVAL MODELS,CS2425D,32
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC553,ADVANCED FINANCIAL MATHEMATICS,CS2423A,21
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC553,ADVANCED FINANCIAL MATHEMATICS,CS2423B,25
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC553,ADVANCED FINANCIAL MATHEMATICS,CS2423C,28
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC553,ADVANCED FINANCIAL MATHEMATICS,CS2423D,30
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC553,ADVANCED FINANCIAL MATHEMATICS,CS2423E,31
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC553,ADVANCED FINANCIAL MATHEMATICS,CS2423F,31
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC553,ADVANCED FINANCIAL MATHEMATICS,CS2423G,28
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC569,ACTUARIAL PRACTICE,CS2426A,29
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC569,ACTUARIAL PRACTICE,CS2426B,23
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC570,FINANCIAL ECONOMICS II,CS2426A,30
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ASC570,FINANCIAL ECONOMICS II,CS2426B,23
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,CTU555,MALAYSIAN HISTORY,CS2422A,28
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,CTU555,MALAYSIAN HISTORY,CS2422B,26
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,CTU555,MALAYSIAN HISTORY,CS2422C,25
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,CTU555,MALAYSIAN HISTORY,CS2423C,27
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,CTU555,MALAYSIAN HISTORY,CS2423D,32
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,CTU555,MALAYSIAN HISTORY,CS2423E,25
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,CTU555,MALAYSIAN HISTORY,CS2423F,34
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,CTU555,MALAYSIAN HISTORY,CS2423G,28
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ECO415,ECONOMICS,CS2423A,31
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ECO415,ECONOMICS,CS2423B,16
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ECO415,ECONOMICS,CS2423D,2
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ECO415,ECONOMICS,CS2423E,21
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ECO555,MANAGERIAL ECONOMICS,CS2426A,29
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ECO555,MANAGERIAL ECONOMICS,CS2426B,25
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,EET699,ENGLISH EXIT TEST,CS2426A,23
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,EET699,ENGLISH EXIT TEST,CS2427A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ELC501,ENGLISH FOR CRITICAL ACADEMIC READING,CS2423C,32
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ELC501,ENGLISH FOR CRITICAL ACADEMIC READING,CS2423D,33
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ELC501,ENGLISH FOR CRITICAL ACADEMIC READING,CS2423E,27
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ELC501,ENGLISH FOR CRITICAL ACADEMIC READING,CS2423F,29
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ELC501,ENGLISH FOR CRITICAL ACADEMIC READING,CS2423G,28
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ELC550,ENGLISH FOR ACADEMIC WRITING,CS2414A,10
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ELC550,ENGLISH FOR ACADEMIC WRITING,CS2424A,22
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ELC550,ENGLISH FOR ACADEMIC WRITING,CS2424B,25
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ELC550,ENGLISH FOR ACADEMIC WRITING,CS2424C,24
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ELC550,ENGLISH FOR ACADEMIC WRITING,CS2424D,25
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ELC550,ENGLISH FOR ACADEMIC WRITING,CS2534A,2
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ENT600,TECHNOLOGY ENTREPRENEURSHIP,CS2305A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ENT600,TECHNOLOGY ENTREPRENEURSHIP,CS2426A,33
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,ENT600,TECHNOLOGY ENTREPRENEURSHIP,CS2426B,21
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,EWC661,ENGLISH FOR REPORT WRITING,CS2425A,29
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,EWC661,ENGLISH FOR REPORT WRITING,CS2425B,32
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,EWC661,ENGLISH FOR REPORT WRITING,CS2425C,31
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,EWC661,ENGLISH FOR REPORT WRITING,CS2425D,32
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,EWC661,ENGLISH FOR REPORT WRITING,CS2435A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,EWC661,ENGLISH FOR REPORT WRITING,CS2465A,4
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HBU123,FIRE BRIGADE II,BHBU123A,1
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HBU123,FIRE BRIGADE II,BHBU123B,2
CS242,BACHELOR OF SCIENCE (HONS.) ACTUARIAL SCIENCE,HBU125,OUTWARD BOUND KESATRIA II,BHBU125A,1
